Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Narvar,https://www.crunchbase.com/organization/narvar,Growing,Private,For Profit,251-500,Made Acquisitions,Venture - Series Unknown,2021-01-01,,2012-01-01,year,Active,,,1,5,,,,,,,,Venture - Series Unknown,64000000,USD,64000000,64000000,USD,64000000,"Accel, Scale Venture Partners, Haystack, Salesforce Ventures, Crosscut Ventures",15,"San Francisco Bay Area, West Coast, Western US","Commerce and Shopping, Software, Transportation",,,,,,"E-Commerce, Retail, SaaS, Shipping, Supply Chain Management","San Francisco, California, United States",
Mercately,https://www.crunchbase.com/organization/mercately,,Private,For Profit,11-50,,Seed,2024-08-27,,2021-01-01,year,Active,,,1,3,Seed,2600000,USD,2600000,2600000,USD,2600000,Seed,2700000,USD,2700000,2700000,USD,2700000,"Techstars, EXPERT DOJO, Inventus Capital Partners, Platanus, SVQUAD",7,"Greater Miami Area, East Coast, Southern US","Hardware, Internet Services, Sales and Marketing, Software",,,,,,"Communications Infrastructure, Internet, Marketing, Marketing Automation, Software","Miami, Florida, United States",
Automattic,https://www.crunchbase.com/organization/automattic,,Private,For Profit,1001-5000,Made Acquisitions,Venture - Series Unknown,2021-02-17,,2005-01-01,year,Active,,,1,12,,288000000,USD,288000000,288000000,USD,288000000,Venture - Series Unknown,859200000,USD,859200000,985900000,USD,985900000,"BlackRock, Insight Partners, The New York Times, ICONIQ Growth, Wellington Partners",30,"San Francisco Bay Area, West Coast, Western US","Commerce and Shopping, Content and Publishing, Design, Media and Entertainment, Software",,,,,,"Blogging Platforms, Content, E-Commerce, Web Design, Web Development","San Francisco, California, United States",19
Infinitum,https://www.crunchbase.com/organization/infinitum-electric,Growing,Private,For Profit,101-250,Made Acquisitions,Series E,2024-07-16,,2016-01-01,year,Active,,,1,9,Late Stage Venture,35000000,USD,35000000,35000000,USD,35000000,Series E,423700018,USD,423700018,423700018,USD,423700018,"Alliance Resource Partners, Chevron Technology Ventures, Rockwell Automation, Galvanize Climate Solutions, Caterpillar Ventures",15,Southern US,"Internet Services, Manufacturing, Science and Engineering, Transportation",,High,,,,"Automotive, Industrial Automation, Internet of Things, Manufacturing","Round Rock, Texas, United States",
Zelis,https://www.crunchbase.com/organization/zelis-healthcare,Growing,Private,For Profit,1001-5000,Made Acquisitions,Private Equity,2020-01-05,,2016-01-01,month,Active,,,1,2,Private Equity,20145310,USD,20145310,20145310,USD,20145310,Private Equity,20145310,USD,20145310,20145310,USD,20145310,"Bain Capital Ventures, Bain Capital Private Equity, Parthenon Capital Partners, BPEA",4,"Greater New York Area, East Coast, Northeastern US","Financial Services, Health Care",,,,,,"Finance, FinTech, Health Care","Bedminster, New Jersey, United States",
Aypa Power,https://www.crunchbase.com/organization/nrstor-c-i,Growing,Private,For Profit,51-100,Was Acquired,Debt Financing,2024-08-06,,2016-01-01,year,Active,,,1,5,M&A,323000000,USD,323000000,,,,Private Equity,,,,1843000000,USD,1843000000,"Societe Generale, U.S. Bancorp, National Bank of Canada, MUFG Bank, Nomura",14,Great Lakes,"Energy, Sustainability",,Medium,,,,"Energy, Energy Efficiency, Energy Storage, Renewable Energy","Toronto, Ontario, Canada",
Goalsetter,https://www.crunchbase.com/organization/goalsetter,,Private,For Profit,11-50,,Series A,2024-03-25,,2015-01-01,year,Active,,,1,9,Early Stage Venture,9600000,USD,9600000,9600000,USD,9600000,Series A,39670500,USD,39670500,39670500,USD,39670500,"Edward Jones, Mastercard, (ERA) Entrepreneurs Roundtable Accelerator, Fiserv, MassChallenge",40,"Greater New York Area, East Coast, Northeastern US","Education, Financial Services, Payments, Software",,,,,,"EdTech, Financial Services, FinTech, Payments, Wealth Management","Brooklyn, New York, United States",
Sikich,https://www.crunchbase.com/organization/sikich,Growing,Private,For Profit,501-1000,Made Acquisitions,Private Equity,2024-05-09,,1982-01-01,year,Active,Yes,,1,1,Private Equity,250000000,USD,250000000,250000000,USD,250000000,Private Equity,250000000,USD,250000000,250000000,USD,250000000,Bain Capital,1,"Greater Chicago Area, Great Lakes, Midwestern US","Financial Services, Media and Entertainment, Professional Services",,High,,,,"Accounting, Advice, Business Development","Naperville, Illinois, United States",
Doctor Anywhere,https://www.crunchbase.com/organization/doctor-anywhere,Growing,Private,For Profit,501-1000,Made Acquisitions,Series C,2023-12-06,,2016-01-01,year,Active,,,1,5,Late Stage Venture,40800000,USD,40800000,40800000,USD,40800000,Series C,176390583,USD,176390583,176390583,USD,176390583,"Novo Holdings, Pavilion Capital, EDBI, Square Peg Capital, IHH Healthcare Berhad",8,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Health Care, Information Technology, Internet Services, Messaging and Telecommunications",,,,,,"Health Care, Hospital, Information Technology, Telehealth, Unified Communications","Singapore, Central Region, Singapore",
GoShare,https://www.crunchbase.com/organization/goshare,,Private,For Profit,11-50,,Seed,2021-10-27,,2014-05-01,month,Active,,,1,4,Seed,3800000,USD,3800000,3800000,USD,3800000,Seed,8000000,USD,8000000,8000000,USD,8000000,"LAUNCH, Tech Coast Angels, WS Investments, EvoNexus, The Syndicate.com",14,"Greater San Diego Area, West Coast, Western US","Administrative Services, Commerce and Shopping, Internet Services, Software, Transportation",,,,,,"Courier Service, Delivery Service, Developer APIs, E-Commerce, Internet, Logistics, Marketplace, Retail, Shipping Broker, Supply Chain Management","San Diego, California, United States",
Carnegie Mellon University,https://www.crunchbase.com/organization/carnegie-mellon-university,,Private,,5001-10000,,Grant,2024-08-29,University Program,1900-01-01,year,Active,Yes,,1,18,Seed,50000,USD,50000,,,,Seed,,,,492628337,USD,492628337,"eBPF Foundation, US Department of Energy, Innovation Works, National Science Foundation, Yahoo",12,"Great Lakes, Northeastern US","Education, Other",,,,,,"Education, Higher Education, Universities","Pittsburgh, Pennsylvania, United States",20
YourStory,https://www.crunchbase.com/organization/yourstory-media-pvt-ltd,,Private,For Profit,101-250,Made Acquisitions,Series B,2017-10-02,,2008-10-01,day,Active,,,1,3,Early Stage Venture,3000000,USD,3000000,3000000,USD,3000000,Series B,8469522,USD,8469522,8469522,USD,8469522,"3one4 Capital, Kalaari Capital, Qualcomm Ventures, Mohandas Pai, UC-RNT Fund",6,Asia-Pacific (APAC),"Content and Publishing, Information Technology, Internet Services, Media and Entertainment, Sales and Marketing",,,,,,"Information Technology, Internet, News, Public Relations, Publishing","Bangalore, Karnataka, India",2
Athletic Greens,https://www.crunchbase.com/organization/athletic-greens,Growing,Private,For Profit,101-250,,Venture - Series Unknown,2022-01-25,,2010-01-01,year,Active,,,1,2,,115000000,USD,115000000,115000000,USD,115000000,Venture - Series Unknown,115000000,USD,115000000,115000000,USD,115000000,"Alpha Wave Global, Timothy Ferriss, Shane Neman, Peter Attia, Steve Aoki",33,Western US,"Food and Beverage, Health Care, Sports",,,,,,"Fitness, Health Care, Nutrition, Wellness","Las Vegas, Nevada, United States",
Honor,https://www.crunchbase.com/organization/honor-2,,Private,For Profit,501-1000,Made Acquisitions,Debt Financing,2021-10-05,,2014-08-01,day,Active,,,1,6,Late Stage Venture,300000000,USD,300000000,70000000,USD,70000000,Series E,325000000,USD,325000000,625000000,USD,625000000,"Ares Management, Thrive Capital, Andreessen Horowitz, Alumni Ventures, T. Rowe Price",35,"San Francisco Bay Area, West Coast, Western US",Health Care,$1B to $10B,,,,,"Elder Care, Health Care, Home Health Care, Medical","Concord, California, United States",
Patientory,https://www.crunchbase.com/organization/patientory-2,Growing,Private,For Profit,1-10,,Non-equity Assistance,2024-07-02,,2015-01-01,year,Active,,,1,10,Seed,,,,1500000,USD,1500000,Seed,8725000,USD,8725000,8725000,USD,8725000,"Novartis, EXPERT DOJO, American Heart Association, Newchip Accelerator, Moda Health",18,"Greater Atlanta Area, East Coast, Southern US","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Health Care, Other, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Blockchain, Electronic Health Record (EHR), Health Care, Software","Atlanta, Georgia, United States",
Cyberbit,https://www.crunchbase.com/organization/cyberbit,,Private,For Profit,101-250,Was Acquired,Private Equity,2020-05-19,,2015-03-01,month,Active,,,1,2,M&A,70000000,USD,70000000,70000000,USD,70000000,Private Equity,100000000,USD,100000000,100000000,USD,100000000,"Charlesbank Capital Partners, Claridge Israel",2,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Information Technology, Privacy and Security",,,,,,"Cyber Security, Information Technology, Network Security","Ra'anana, HaMerkaz, Israel",
SavvyMoney,https://www.crunchbase.com/organization/savvymoney-inc,Growing,Private,For Profit,101-250,,Private Equity,2022-01-25,,2009-01-01,year,Active,,,1,3,Private Equity,45000000,USD,45000000,45000000,USD,45000000,Private Equity,47000000,USD,47000000,47000000,USD,47000000,"TransUnion, Spectrum Equity, Tugboat Ventures, New Cycle Capital",4,"San Francisco Bay Area, West Coast, Western US","Financial Services, Lending and Investments, Payments",,High,,,,"Credit Bureau, Credit Cards, Finance, Financial Services, FinTech","Dublin, California, United States",
LevelTen Energy,https://www.crunchbase.com/organization/levelten-energy,Growing,Private,For Profit,101-250,,Series D,2024-07-16,,2016-01-01,year,Active,,,1,8,Late Stage Venture,61138804,USD,61138804,61138804,USD,61138804,Series D,124558804,USD,124558804,139558804,USD,139558804,"Techstars, Google, Aster, Constellation, B Capital",21,"Greater Seattle Area, West Coast, Western US","Commerce and Shopping, Data and Analytics, Energy, Sustainability",$100M to $500M,High,,,,"Analytics, Energy, Marketplace, Renewable Energy","Seattle, Washington, United States",
Slice,https://www.crunchbase.com/organization/slice,,Private,For Profit,501-1000,Made Acquisitions,Series D,2021-04-14,,2015-01-01,year,Active,,,1,6,Late Stage Venture,40000000,USD,40000000,40000000,USD,40000000,Series D,124999996,USD,124999996,124999996,USD,124999996,"Kohlberg Kravis Roberts, Notable Capital, FJ Labs, Primary Venture Partners, Contour Venture Partners",17,"Greater New York Area, East Coast, Northeastern US","Food and Beverage, Software",,,,,,"Food and Beverage, Restaurants, SaaS","New York, New York, United States",
LTZ Therapeutics,https://www.crunchbase.com/organization/ltz-therapeutics,Growing,Private,For Profit,11-50,,Series A,2024-07-30,,2022-01-01,year,Active,,,1,3,Early Stage Venture,20000000,USD,20000000,20000000,USD,20000000,Series A,47000000,USD,47000000,47000000,USD,47000000,"Qiming Venture Partners, Shunwei Capital, K2VC, Tigermed, Lapam Capital",9,"San Francisco Bay Area, West Coast, Western US","Biotechnology, Health Care, Science and Engineering",,High,,,,"Biotechnology, Health Care, Medical","San Francisco, California, United States",
Articulate,https://www.crunchbase.com/organization/articulate,,Private,For Profit,251-500,,Series A,2021-07-01,,2002-01-01,year,Active,,,1,1,Early Stage Venture,1500000000,USD,1500000000,1500000000,USD,1500000000,Series A,1500000000,USD,1500000000,1500000000,USD,1500000000,"ICONIQ Growth, General Atlantic, Blackstone Accelerates Growth",3,"Greater New York Area, East Coast, Northeastern US","Education, Software",,,,,,"E-Learning, EdTech, Education, Software, Training","New York, New York, United States",
Rivos,https://www.crunchbase.com/organization/rivos-inc,Growing,Private,For Profit,251-500,,Series A,2024-04-16,,2021-01-01,year,Active,,,1,1,Early Stage Venture,250000000,USD,250000000,250000000,USD,250000000,Series A,250000000,USD,250000000,250000000,USD,250000000,"Intel Capital, MediaTek, Walden Catalyst, Koch Disruptive Technologies, Dell Technologies Capital",11,"San Francisco Bay Area, Silicon Valley, West Coast","Hardware, Manufacturing",,High,,,,"Hardware, Industrial Manufacturing, Manufacturing","Santa Clara, California, United States",
CommerceIQ,https://www.crunchbase.com/organization/commerceiq,Growing,Private,For Profit,251-500,Made Acquisitions,Series D,2022-03-21,,2012-01-01,year,Active,,,1,4,Late Stage Venture,115000000,USD,115000000,115000000,USD,115000000,Series D,195500000,USD,195500000,195500000,USD,195500000,"Madrona, Trinity Ventures, Pario Ventures, Insight Partners, SoftBank Vision Fund",6,"San Francisco Bay Area, Silicon Valley, West Coast","Artificial Intelligence (AI), Commerce and Shopping, Consumer Goods, Data and Analytics, Sales and Marketing, Software",,High,,,,"Analytics, Consumer Goods, E-Commerce, Machine Learning, Sales, Software","Palo Alto, California, United States",
Therabody,https://www.crunchbase.com/organization/theragun,Growing,Private,For Profit,101-250,Made Acquisitions,Private Equity,2022-09-20,,2008-11-01,month,Active,,,1,2,Private Equity,165000000,USD,165000000,165000000,USD,165000000,Private Equity,165000000,USD,165000000,165000000,USD,165000000,"North Castle Partners, Cosmic Venture Partners, Kevin Durant, Rx3 Growth Partners, Kat Cole",53,"Dallas/Fort Worth Metroplex, Southern US",Health Care,,,,,,"Health Care, Medical Device, Therapeutics","Dallas, Texas, United States",
Lykos Therapeutics,https://www.crunchbase.com/organization/maps-public-benefit-corp,Growing,Private,For Profit,101-250,,Series A,2024-01-05,,2014-01-01,year,Active,,,1,2,Early Stage Venture,100000000,USD,100000000,100000000,USD,100000000,Series A,100000000,USD,100000000,100000000,USD,100000000,"Satori Capital, KittyHawk, Helena, EIR Pharmaceuticals, True Ventures",11,"San Francisco Bay Area, Silicon Valley, West Coast","Education, Health Care, Information Technology, Internet Services, Messaging and Telecommunications",,High,,,,"Clinical Trials, Email, Health Care, Medical, Personal Development, Psychology","San Jose, California, United States",
Hammerspace,https://www.crunchbase.com/organization/hammerspace-4936,Growing,Private,For Profit,101-250,Made Acquisitions,Series A,2023-07-18,,2018-01-01,year,Active,,,1,1,Early Stage Venture,56700000,USD,56700000,56700000,USD,56700000,Series A,56700000,USD,56700000,56700000,USD,56700000,"ICU Ventures, Prosperity7 Ventures, ARK Investment Management, Pier 88 Investment Partners",4,"San Francisco Bay Area, Silicon Valley, West Coast","Data and Analytics, Hardware, Information Technology, Internet Services, Software",,,,,,"Cloud Data Services, Cloud Storage, Data Management, Data Storage, Information Technology, Software","San Mateo, California, United States",
Diraq,https://www.crunchbase.com/organization/diraq,Growing,Private,For Profit,11-50,,Series A,2024-06-25,,2022-05-01,month,Active,,,1,3,Early Stage Venture,10500000,AUD,6998283,10500000,AUD,6998283,Series A,70500000,AUD,47871433,70500000,AUD,47871433,"University of New South Wales, Main Sequence Ventures, Uniseed, Taronga Ventures, UniSuper",10,"Asia-Pacific (APAC), Australasia","Consumer Electronics, Hardware, Science and Engineering, Software",,High,,,,"Computer, Hardware, Quantum Computing, Semiconductor, Software","Sydney, New South Wales, Australia",
GardaWorld,https://www.crunchbase.com/organization/gardaworld,Growing,Private,For Profit,10001+,"Made Acquisitions, Was Acquired",Debt Financing,2024-07-22,,1984-01-01,year,Active,,,1,2,M&A,550000000,USD,550000000,,,,,,,,950000000,USD,950000000,,,,"Administrative Services, Privacy and Security, Professional Services",,Medium,,,,"Physical Security, Risk Management, Security","Montréal, Quebec, Canada",
Invisible Technologies,https://www.crunchbase.com/organization/invisible-technologies,Growing,Private,For Profit,101-250,,Seed,2021-05-02,,2015-01-01,year,Active,,,1,3,Seed,,,,,,,Seed,7882756,USD,7882756,7882756,USD,7882756,"Edward Lando, Pareto Holdings, Day One Ventures, Greycroft, Gaingels",18,"San Francisco Bay Area, West Coast, Western US","Administrative Services, Information Technology, Other",,,,,,"Information Services, Information Technology, Project Management","San Francisco, California, United States",
