Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
AstroTalk,https://www.crunchbase.com/organization/astrotalk,Growing,Private,For Profit,101-250,,Series A,2024-06-03,,2017-10-18,day,Active,,,1,2,Early Stage Venture,783000000,INR,9422570,783000000,INR,9422570,Series A,2413000000,INR,29044421,2413000000,INR,29044421,"Left Lane Capital, Elev8 Venture Partners",2,Asia-Pacific (APAC),"Commerce and Shopping, Community and Lifestyle, Information Technology, Media and Entertainment, Professional Services",,High,,,,"Consulting, Digital Entertainment, E-Commerce, Information Technology, Lifestyle","Noida, Uttar Pradesh, India",
Envoy,https://www.crunchbase.com/organization/envoy,,Private,For Profit,251-500,Made Acquisitions,Series C,2021-12-30,,2013-02-01,day,Active,,,1,4,Late Stage Venture,111000000,USD,111000000,111000000,USD,111000000,Series C,170150000,USD,170150000,170150000,USD,170150000,"Andreessen Horowitz, Menlo Ventures, Haystack, BAM Elevate, Garry Tan",23,"San Francisco Bay Area, West Coast, Western US","Administrative Services, Real Estate, Software",,,,,,"Facility Management, Human Resources, Office Administration, Software","San Francisco, California, United States",
Quantum Metric,https://www.crunchbase.com/organization/quantum-metric,Growing,Private,For Profit,501-1000,,Series B,2021-01-07,,2015-01-01,year,Active,,,1,5,Early Stage Venture,200000000,USD,200000000,200000000,USD,200000000,Series B,226000000,USD,226000000,251000000,USD,251000000,"Insight Partners, Uncorrelated Ventures, Bain Capital Ventures, NextGen Venture Partners, Silicon Valley Bank",8,Western US,"Apps, Data and Analytics, Information Technology, Mobile, Software",$1B to $10B,High,,,,"Analytics, Information Technology, Mobile Apps, SaaS, Software","Colorado Springs, Colorado, United States",
HighRadius,https://www.crunchbase.com/organization/highradius,Growing,Private,For Profit,1001-5000,Made Acquisitions,Series C,2021-03-30,,2006-01-01,year,Active,,,1,4,Late Stage Venture,300000000,USD,300000000,300000000,USD,300000000,Series C,475000000,USD,475000000,475000000,USD,475000000,"Tiger Global Management, ICONIQ Growth, Citi Ventures, PNC, Susquehanna Growth Equity",10,"Greater Houston Area, Southern US","Artificial Intelligence (AI), Data and Analytics, Financial Services, Professional Services, Science and Engineering, Software",$1B to $10B,,,,,"Accounting, Artificial Intelligence (AI), FinTech, Machine Learning, SaaS, Software","Houston, Texas, United States",
Ethos Life,https://www.crunchbase.com/organization/ethos-life,Growing,Private,For Profit,251-500,Made Acquisitions,Series D,2022-01-24,,2016-01-01,year,Active,,,1,8,Late Stage Venture,7460000,USD,7460000,7460000,USD,7460000,Series D,413960000,USD,413960000,413960000,USD,413960000,"Stanford University, General Catalyst, Sequoia Capital, Goldman Sachs, Accel",21,Southern US,Financial Services,$1B to $10B,,,,,"Finance, Financial Services, FinTech, Insurance, InsurTech, Life Insurance","Austin, Texas, United States",
Loyal,https://www.crunchbase.com/organization/loyal-4a49,,Private,For Profit,101-250,,Series B,2024-03-21,,2019-01-01,year,Active,,,1,6,Early Stage Venture,45000000,USD,45000000,45000000,USD,45000000,Series B,103000000,USD,103000000,115000000,USD,115000000,"Khosla Ventures, First Round Capital, Collaborative Fund, Quiet Capital, Edward Lando",18,"San Francisco Bay Area, West Coast, Western US","Biotechnology, Community and Lifestyle, Health Care, Science and Engineering",,,,,,"Biotechnology, Pet, Veterinary","San Francisco, California, United States",
SnapLogic,https://www.crunchbase.com/organization/snaplogic,Growing,Private,For Profit,251-500,,Series H,2021-12-13,,2006-01-01,year,Active,,,1,10,Late Stage Venture,165000000,USD,165000000,165000000,USD,165000000,Series H,371299999,USD,371299999,371299999,USD,371299999,"Andreessen Horowitz, Microsoft, Sixth Street, Floodgate, Vitruvian Partners",17,"San Francisco Bay Area, Silicon Valley, West Coast","Data and Analytics, Information Technology, Internet Services, Software",$1B to $10B,,,,,"Cloud Computing, Cloud Data Services, Data Management, Enterprise Software, Information Technology, PaaS, SaaS","San Mateo, California, United States",
MagicSchool AI,https://www.crunchbase.com/organization/magicschool-ai,Growing,Private,For Profit,11-50,,Series A,2024-06-27,,2023-01-01,year,Active,,,1,2,Early Stage Venture,15000000,USD,15000000,15000000,USD,15000000,Series A,17400000,USD,17400000,17400000,USD,17400000,"Amjad Masad, GSV Ventures, Rethink Education, Bain Capital Ventures, Range Ventures",19,"Greater Denver Area, Western US","Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), E-Learning, EdTech, Education","Denver, Colorado, United States",
Divergent,https://www.crunchbase.com/organization/divergent3d,Growing,Private,For Profit,251-500,Made Acquisitions,Debt Financing,2024-06-27,,2013-09-01,month,Active,,,1,9,Late Stage Venture,47000000,USD,47000000,230000000,USD,230000000,Series D,593000000,USD,593000000,816000000,USD,816000000,"Alumni Ventures, Horizon Technology Finance, Trousdale Ventures, Hexagon, Horizons Ventures",18,"Greater Los Angeles Area, West Coast, Western US","Manufacturing, Science and Engineering, Software, Sustainability, Transportation",$1B to $10B,High,,,,"3D Printing, Aerospace, Automotive, Embedded Software, GreenTech, Industrial Automation, Industrial Manufacturing, Software","Torrance, California, United States",
Oatside,https://www.crunchbase.com/organization/oatside,Growing,Private,For Profit,11-50,,Series B,2024-06-24,,2020-01-01,year,Active,,,1,2,Early Stage Venture,47900000,SGD,35352641,47900000,SGD,35352641,Series B,138400000,SGD,100854034,138400000,SGD,100854034,"Tangram Asia Capital, AC Ventures, Temasek Holdings, GGV Capital, TR Capital",5,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Food and Beverage, Health Care, Transportation",,,,,,"Food and Beverage, Food Delivery, Nutrition","Singapore, Central Region, Singapore",
FNZ,https://www.crunchbase.com/organization/fnz,Growing,Private,For Profit,5001-10000,"Made Acquisitions, Was Acquired",Private Equity,2022-02-11,,2004-01-01,year,Active,,,1,4,M&A,1400000000,USD,1400000000,1400000000,USD,1400000000,Private Equity,1400000000,USD,1400000000,1400000000,USD,1400000000,"CPP Investments, General Atlantic, Temasek Holdings, Motive Partners, H.I.G. Growth Partners",5,"Europe, Middle East, and Africa (EMEA)",Financial Services,,,,,,"Finance, Financial Services, FinTech, InsurTech, Wealth Management","London, England, United Kingdom",8
Babylist,https://www.crunchbase.com/organization/babylist,Growing,Private,For Profit,101-250,Made Acquisitions,Series C,2021-11-04,,2011-02-05,day,Active,,,1,4,Late Stage Venture,40000000,USD,40000000,40000000,USD,40000000,Series C,40650000,USD,40650000,40650000,USD,40650000,"500 Global, Norwest Venture Partners, Halogen Ventures, AltaIR Capital, Okapi Venture Capital",9,"San Francisco Bay Area, West Coast, Western US","Commerce and Shopping, Community and Lifestyle, Health Care, Internet Services",,High,,,,"Baby, E-Commerce, Health Care, Internet, Marketplace, Parenting","Oakland, California, United States",3
Air India,https://www.crunchbase.com/organization/air-india,Growing,Private,For Profit,10001+,"Made Acquisitions, Was Acquired",Debt Financing,2023-12-20,,1932-01-01,year,Active,,,1,1,M&A,9970000000,INR,119734664,,,,,,,,9970000000,INR,119734664,Sumitomo Mitsui Banking Corporation,1,Asia-Pacific (APAC),"Media and Entertainment, Science and Engineering, Transportation, Travel and Tourism",,Medium,,,,"Aerospace, Air Transportation, In-Flight Entertainment, Logistics, Travel","Mumbai, Maharashtra, India",
ByteDance,https://www.crunchbase.com/organization/bytedance,Growing,Private,For Profit,10001+,Made Acquisitions,Secondary Market,2023-03-15,,2012-03-01,month,Active,,,1,13,Private Equity,100000000,USD,100000000,2000000000,USD,2000000000,Private Equity,8105000000,USD,8105000000,9505000000,USD,9505000000,"Morgan Stanley, G42, Sequoia Capital, CPP Investments, Goldman Sachs",38,Asia-Pacific (APAC),"Data and Analytics, Information Technology, Internet Services, Media and Entertainment",,High,,,,"Content, Data Mining, Internet, Social Media","Beijing, Beijing, China",67
Garner Health,https://www.crunchbase.com/organization/garner-health,,Private,For Profit,51-100,,Series B,2021-12-14,,2019-01-01,year,Active,,,1,4,Early Stage Venture,45000000,USD,45000000,45000000,USD,45000000,Series B,61299999,USD,61299999,61299999,USD,61299999,"Thrive Capital, Founders Fund, BoxGroup, Maverick Ventures, Optum Ventures",9,"Greater New York Area, East Coast, Northeastern US","Administrative Services, Data and Analytics, Health Care",,,,,,"Big Data, Business Intelligence, Employee Benefits, Health Care, Medical","New York, New York, United States",
Scienaptic,https://www.crunchbase.com/organization/scienaptic-systems,Growing,Private,For Profit,101-250,,Venture - Series Unknown,2024-09-09,,2014-01-01,year,Active,Yes,,1,5,,,,,,,,Venture - Series Unknown,8950000,USD,8950000,8950000,USD,8950000,"ELGA Credit Union, Pramod Bhasin, CoVantage Credit Union, Credit Union of Colorado, 4Front Credit Union",9,"Greater New York Area, East Coast, Northeastern US","Data and Analytics, Information Technology",,,,,,"Analytics, Information Services, Information Technology","New York, New York, United States",
Outside,https://www.crunchbase.com/organization/pocket-outdoor-media,,Private,For Profit,251-500,Made Acquisitions,Series B,2021-02-22,,2017-01-01,year,Active,,,1,4,Early Stage Venture,150000000,USD,150000000,150000000,USD,150000000,Series B,174319999,USD,174319999,174319999,USD,174319999,"Jazz Venture Partners, Service Provider Capital, Sequoia Heritage, NEXT VENTŪRES, Next Ventures",7,"Greater Denver Area, Western US","Advertising, Content and Publishing, Information Technology, Internet Services, Media and Entertainment, Sales and Marketing",,,,,,"Advertising, Information Services, Publishing, Social Media","Boulder, Colorado, United States",
MD Ally,https://www.crunchbase.com/organization/md-ally,Growing,Private,For Profit,11-50,,Series A,2024-08-13,,2018-01-01,year,Active,,,1,5,Early Stage Venture,14000000,USD,14000000,14000000,USD,14000000,Series A,24500000,USD,24500000,24500000,USD,24500000,"General Catalyst, Alumni Ventures, Frist Cressey Ventures, Seae Ventures, Techstars Ventures",7,"Greater New York Area, East Coast, Northeastern US","Health Care, Mobile",,High,,,,"Emergency Medicine, Health Care, mHealth, Telehealth","New York, New York, United States",
Haus,https://www.crunchbase.com/organization/haus-analytics,,Private,For Profit,51-100,,Venture - Series Unknown,2024-07-30,,2021-01-01,year,Active,,,1,4,,20000000,USD,20000000,20000000,USD,20000000,Venture - Series Unknown,42849978,USD,42849978,42849978,USD,42849978,"Insight Partners, Haystack, MANTIS Venture Capital, Gokul Rajaram, 01 Advisors",10,"San Francisco Bay Area, Silicon Valley, West Coast","Data and Analytics, Sales and Marketing, Software",,,,,,"Analytics, Enterprise Software, Marketing, Test and Measurement","Mountain View, California, United States",
Level,https://www.crunchbase.com/organization/level-0ef1,,Private,For Profit,101-250,,Series B,2023-06-30,,2018-01-01,year,Active,,,1,3,Early Stage Venture,,,,,,,Series B,27000000,USD,27000000,27000000,USD,27000000,"Khosla Ventures, Y Combinator, First Round Capital, Lightspeed Venture Partners, Precursor Ventures",9,"Greater New York Area, East Coast, Northeastern US","Administrative Services, Financial Services, Health Care, Software",,,,,,"Employee Benefits, Financial Services, FinTech, Software","New York, New York, United States",
fabric,https://www.crunchbase.com/organization/fabric-3ad9,,Private,For Profit,101-250,,Series C,2022-02-24,,2016-01-01,day,Active,,,1,5,Late Stage Venture,140000000,USD,140000000,140000000,USD,140000000,Series C,293500000,USD,293500000,293500000,USD,293500000,"Eniac Ventures, Sierra Ventures, B Capital, Stripes, Norwest Venture Partners",15,"Greater Seattle Area, West Coast, Western US","Commerce and Shopping, Hardware, Internet Services, Other, Software",,,,,,"B2B, B2C, E-Commerce, E-Commerce Platforms, Retail Technology, SaaS, Wholesale","Seattle, Washington, United States",
Gelato,https://www.crunchbase.com/organization/gelato-group,,Private,For Profit,101-250,,Venture - Series Unknown,2021-08-16,,2007-01-01,year,Active,,,1,4,,203800000,EUR,240025345,203800000,EUR,240025345,Venture - Series Unknown,269025345,USD,269025345,269025345,USD,269025345,"Goldman Sachs Asset Management, Insight Partners, Dawn Capital, SoftBank Vision Fund, SEB Pension Fund",7,"Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Content and Publishing, Media and Entertainment, Transportation",,,,,,"E-Commerce, Logistics, Printing","Oslo, Oslo, Norway",
"Nuveen, a TIAA company",https://www.crunchbase.com/organization/nuveen-investments,Growing,Private,For Profit,1001-5000,"Made Acquisitions, Was Acquired",Debt Financing,2024-04-11,Private Equity Firm,1900-01-01,year,Active,,,1,2,M&A,1250000000,USD,1250000000,,,,Private Equity,,,,1250000000,USD,1250000000,HarbourVest Partners,1,"Greater Chicago Area, Great Lakes, Midwestern US",Financial Services,,,,,,Financial Services,"Chicago, Illinois, United States",22
FireHydrant,https://www.crunchbase.com/organization/firehydrant,,Private,For Profit,51-100,Made Acquisitions,Series B,2021-08-10,,2018-01-01,year,Active,,,1,3,Early Stage Venture,23000000,USD,23000000,23000000,USD,23000000,Series B,32500000,USD,32500000,32500000,USD,32500000,"Menlo Ventures, Work-Bench, Salesforce Ventures, Harmony Partners, Invus Opportunities",5,"Greater New York Area, East Coast, Northeastern US","Hardware, Information Technology, Software",,,,,,"Data Center Automation, Information Technology, Software","New York, New York, United States",
MakerDAO,https://www.crunchbase.com/organization/makerdao,Growing,Private,For Profit,51-100,,Venture - Series Unknown,2021-12-01,,2014-01-01,year,Active,,,1,8,,,,,,,,Venture - Series Unknown,54500000,USD,54500000,79500000,USD,79500000,"Andreessen Horowitz, Polychain, IOSG Ventures, ICONIUM, Fenbushi Capital",28,"San Francisco Bay Area, West Coast, Western US","Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Other, Payments, Privacy and Security, Software",,Medium,,,,"Big Data, Bitcoin, Blockchain, Cryptocurrency, Decentralized Finance (DeFi), Financial Services, Security","Santa Cruz, California, United States",8
Climax Foods,https://www.crunchbase.com/organization/climax-foods,Growing,Private,For Profit,11-50,,Debt Financing,2024-09-04,,2019-01-01,year,Active,,,1,6,Seed,,,,,,,Seed,26600000,USD,26600000,26600000,USD,26600000,"Canaccord Genuity Group, Index Ventures, Hummingbird Ventures, Global Founders Capital, S2G Ventures",14,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Food and Beverage, Science and Engineering, Software, Sustainability",,High,,,,"Biotechnology, Food and Beverage, Food Processing, Machine Learning, Sustainability","Berkeley, California, United States",
Shift,https://www.crunchbase.com/organization/getcapital,,Private,For Profit,251-500,,Series D,2024-08-26,,2013-11-01,day,Active,,,1,8,Late Stage Venture,35000000,AUD,23714167,35000000,AUD,23714167,Series D,73791994,USD,73791994,434887045,USD,434887045,"Peak XV Partners, Challenger, Australian Business Securitisation Fund",3,"Asia-Pacific (APAC), Australasia","Financial Services, Lending and Investments, Other, Payments",,,,,,"B2B, Banking, Credit, FinTech, Payments","Sydney, New South Wales, Australia",
Morpho Labs,https://www.crunchbase.com/organization/morpho-labs,Growing,Private,For Profit,11-50,,Venture - Series Unknown,2024-08-01,,2021-01-01,year,Active,,,1,3,,50000000,USD,50000000,50000000,USD,50000000,Venture - Series Unknown,68000000,USD,68000000,68000000,USD,68000000,"BlockTower Capital, Robot Ventures, Hack VC, IOSG Ventures, Mirana",97,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",,,,,,"Blockchain, Cryptocurrency, Financial Services, Lending","Paris, Ile-de-France, France",
